source,target,similarity_ranking
480206,404983,9
480206,387581,8
480206,168564,7
480206,644851,7
480206,736652,7
480206,537016,7
480206,574602,6
480206,482579,6
480206,736559,6
480206,100192,6
480206,994664,6
480206,232016,6
480206,339248,6
480206,109799,6
480206,387891,6
480206,581790,6
480206,185145,5
480206,40309,5
480206,680986,4
480206,415224,4
480206,567232,4
480206,698881,4
480206,480855,4
480206,607091,4
480206,303067,4
480206,26254,4
480206,656643,4
480206,238358,3
100849,505111,7
100849,852314,7
100849,436879,7
100849,296490,6
100849,26500,6
100849,505694,6
100849,766748,6
100849,951947,6
100849,232528,6
100849,775840,6
100849,994664,6
100849,918922,6
100849,387004,6
100849,338018,6
100849,535357,6
100849,605917,6
100849,798084,6
100849,557679,6
100849,952442,6
100849,674544,6
100849,153722,6
100849,680986,6
100849,197957,6
100849,674127,4
100849,644851,4
100849,483705,4
100849,435043,4
100849,194344,4
100849,406400,4
100849,801150,4
285565,406400,46
285565,776758,31
285565,897957,26
285565,33471,25
285565,231455,25
285565,109782,25
285565,26500,25
285565,338814,24
285565,138637,21
285565,655448,21
285565,505694,21
285565,920717,20
285565,415224,20
285565,196950,20
285565,284436,19
285565,606164,19
285565,17896,19
285565,861764,19
285565,482484,19
285565,637293,18
285565,138129,18
285565,483022,18
285565,535181,18
285565,605224,18
285565,385149,17
285565,330110,17
285565,296490,17
285565,707349,17
285565,384002,17
285565,350356,16
455533,505694,37
455533,350356,31
455533,606164,29
455533,607351,28
455533,68677,28
455533,20031,25
455533,384002,24
455533,735815,23
455533,605224,22
455533,163885,20
455533,961772,19
455533,555997,19
455533,871439,19
455533,994664,19
455533,284112,18
455533,85254,18
455533,756507,18
455533,535632,17
455533,902793,17
455533,405952,16
455533,986789,16
455533,482695,16
455533,535725,16
455533,800948,16
455533,911419,15
455533,100913,15
455533,758884,15
455533,71271,15
455533,338183,15
455533,406400,14
756028,735815,18
756028,85254,16
756028,706776,15
756028,832998,14
756028,535725,14
756028,350356,14
756028,800948,13
756028,284112,13
756028,20031,13
756028,535632,13
756028,352365,13
756028,71271,12
756028,606164,12
756028,607351,12
756028,163885,12
756028,555997,12
756028,39362,12
756028,456039,12
756028,505694,12
756028,130004,11
756028,258717,11
756028,581982,11
756028,758884,11
756028,574084,11
756028,499879,11
756028,537354,11
756028,801150,10
756028,534037,10
756028,555171,10
756028,302776,10
692058,505694,30
692058,606164,27
692058,85254,22
692058,163885,22
692058,406400,22
692058,194344,22
692058,735815,21
692058,33471,21
692058,286704,20
692058,607351,20
692058,963787,19
692058,350356,19
692058,535725,18
692058,911419,18
692058,201814,17
692058,68677,17
692058,537040,16
692058,284112,16
692058,262448,16
692058,994664,16
692058,231864,15
692058,683050,15
692058,232627,15
692058,138129,15
692058,20031,15
692058,535632,14
692058,782323,14
692058,920717,14
692058,605224,14
692058,435540,14
654899,683050,36
654899,26500,29
654899,406400,28
654899,598704,25
654899,143411,25
654899,33471,25
654899,776758,25
654899,783441,24
654899,170755,22
654899,488287,22
654899,737188,21
654899,231864,21
654899,153722,21
654899,169713,21
654899,201814,20
654899,737414,20
654899,564749,19
654899,735502,19
654899,547933,19
654899,939877,19
654899,387268,19
654899,455633,19
654899,85562,19
654899,994664,19
654899,655448,19
654899,196950,18
654899,231455,18
654899,505694,17
654899,414856,17
654899,202490,17
231455,406400,76
231455,637293,71
231455,547933,71
231455,170755,71
231455,33471,65
231455,683050,62
231455,994664,62
231455,26500,60
231455,535181,57
231455,20031,51
231455,776758,50
231455,655448,48
231455,153722,46
231455,598704,45
231455,330110,43
231455,387268,43
231455,798236,42
231455,196950,42
231455,606164,41
231455,783441,41
231455,284436,40
231455,564749,40
231455,920717,40
231455,160411,39
231455,384002,38
231455,358288,38
231455,735502,38
231455,414856,38
231455,85562,37
231455,911419,37
350906,994664,26
350906,170755,26
350906,231455,25
350906,406400,22
350906,33471,22
350906,637293,22
350906,358288,21
350906,776758,21
350906,683050,21
350906,735502,20
350906,547933,20
350906,387268,19
350906,26500,18
350906,838126,16
350906,185046,16
350906,414856,16
350906,939877,16
350906,118804,16
350906,194910,16
350906,547275,15
350906,434549,15
350906,625089,15
350906,151203,15
350906,783441,15
350906,231864,15
350906,361031,14
350906,363822,14
350906,86278,14
350906,951752,14
350906,444318,14
922667,454177,35
922667,385908,26
922667,228540,21
922667,789237,20
922667,77174,20
922667,111635,19
922667,939877,18
922667,811322,18
922667,229150,16
922667,681522,16
922667,737508,16
922667,861515,15
922667,17361,14
922667,64928,14
922667,465327,14
922667,284189,13
922667,829616,13
922667,666372,12
922667,168087,12
922667,268275,12
922667,931453,12
922667,456039,11
922667,232352,10
922667,984363,10
922667,158574,10
922667,755213,10
922667,50621,10
922667,783880,10
922667,634540,10
922667,201356,10
939877,406400,72
939877,683050,66
939877,994664,58
939877,655448,54
939877,897957,53
939877,26500,49
939877,505694,46
939877,776758,45
939877,911419,44
939877,358288,43
939877,735502,39
939877,153722,39
939877,707349,37
939877,384002,37
939877,169713,36
939877,547275,36
939877,231864,35
939877,330110,34
939877,85562,34
939877,505785,34
939877,435043,34
939877,33471,34
939877,404983,34
939877,363822,33
939877,851293,33
939877,350356,32
939877,637293,32
939877,838126,32
939877,547933,32
939877,338183,31
737508,454177,75
737508,634540,57
737508,789237,55
737508,228540,50
737508,627761,46
737508,111635,43
737508,949342,41
737508,77174,41
737508,339282,41
737508,385908,40
737508,229150,40
737508,465327,37
737508,861515,35
737508,683067,35
737508,168087,32
737508,681371,31
737508,221062,29
737508,230772,29
737508,158574,29
737508,829616,28
737508,371820,25
737508,536849,25
737508,201356,24
737508,359918,23
737508,108514,23
737508,49823,22
737508,284189,21
737508,456039,21
737508,783880,20
737508,35970,20
871439,20031,55
871439,606164,47
871439,505694,44
871439,100913,39
871439,350356,38
871439,243399,35
871439,997377,34
871439,160411,34
871439,338814,34
871439,404983,33
871439,838716,33
871439,333208,32
871439,555997,32
871439,911419,32
871439,348307,32
871439,39362,32
871439,736652,31
871439,95089,31
871439,994664,31
871439,434217,30
871439,735815,30
871439,363822,30
871439,547933,30
871439,909273,29
871439,607351,29
871439,270472,28
871439,68677,28
871439,952279,28
871439,961772,27
871439,301721,27
920186,286704,13
920186,800948,13
920186,395611,13
920186,607351,12
920186,545885,11
920186,735815,11
920186,758884,11
920186,33471,11
920186,319226,10
920186,87299,10
920186,201814,10
920186,706776,10
920186,53983,10
920186,405952,10
920186,657034,10
920186,731770,9
920186,606164,9
920186,574084,8
920186,535725,8
920186,85254,8
920186,350356,8
920186,56942,8
920186,688322,8
920186,902793,8
920186,149930,8
920186,232627,8
920186,331801,8
920186,823327,7
920186,821479,7
920186,705781,7
871436,505694,25
871436,363822,25
871436,406400,22
871436,911419,22
871436,909273,22
871436,897957,20
871436,868323,19
871436,270472,19
871436,952442,18
871436,20031,18
871436,33471,18
871436,333742,17
871436,735502,17
871436,581790,17
871436,202776,16
871436,348307,16
871436,960093,16
871436,961772,16
871436,77142,16
871436,994664,16
871436,683261,15
871436,736652,15
871436,95089,15
871436,404983,15
871436,26500,15
871436,330110,15
871436,707349,15
871436,822198,15
871436,302776,15
871436,605917,15
39362,800948,50
39362,363822,46
39362,286704,43
39362,232215,43
39362,456039,42
39362,131618,40
39362,20031,40
39362,284112,35
39362,363301,34
39362,736652,33
39362,535725,32
39362,273822,32
39362,735815,32
39362,871439,32
39362,547933,31
39362,606164,30
39362,607351,30
39362,160411,29
39362,758884,28
39362,163885,28
39362,534037,27
39362,535632,26
39362,567228,26
39362,350356,25
39362,205466,25
39362,309907,24
39362,85254,24
39362,505694,23
39362,706776,23
39362,963975,23
851461,350356,26
851461,505694,22
851461,555997,20
851461,911419,19
851461,606164,19
851461,338814,18
851461,705781,18
851461,605224,17
851461,683261,16
851461,961772,16
851461,756507,16
851461,994664,16
851461,581982,15
851461,20031,15
851461,100913,15
851461,735815,14
851461,434217,14
851461,909273,14
851461,333742,14
851461,33471,13
851461,138637,13
851461,243399,12
851461,384093,12
851461,201869,12
851461,986789,12
851461,801488,12
851461,832998,12
851461,456039,12
851461,153165,11
851461,535632,11
644889,683050,21
644889,406400,20
644889,26500,19
644889,153722,19
644889,194344,16
644889,143411,15
644889,488287,15
644889,537040,15
644889,33471,14
644889,995791,14
644889,963787,14
644889,231864,14
644889,765308,14
644889,605224,14
644889,435043,14
644889,202776,13
644889,776758,13
644889,897957,13
644889,680986,13
644889,918922,13
644889,483705,13
644889,798084,13
644889,680843,12
644889,505694,12
644889,737188,12
644889,138129,12
644889,683261,12
644889,557679,12
644889,952442,12
644889,169713,12
657820,606164,19
657820,20031,16
657820,800948,15
657820,547933,13
657820,406400,13
657820,505694,13
657820,994664,13
657820,100913,12
657820,350356,11
657820,482484,11
657820,149930,11
657820,961772,11
657820,607351,10
657820,258717,9
657820,735815,9
657820,823327,9
657820,911419,9
657820,535725,9
657820,194344,9
657820,243399,9
657820,330110,8
657820,50997,8
657820,384988,8
657820,333519,8
657820,821479,8
657820,625089,8
657820,138129,8
657820,952279,7
657820,162093,7
657820,118804,7
682988,798236,22
682988,406400,22
682988,201814,19
682988,843412,18
682988,920717,18
682988,598704,18
682988,384988,18
682988,607351,17
682988,319226,17
682988,219936,17
682988,323828,17
682988,138129,17
682988,688322,16
682988,776758,16
682988,800948,16
682988,683050,16
682988,384002,15
682988,555857,15
682988,758884,15
682988,286704,15
682988,547933,15
682988,20031,15
682988,861257,14
682988,405952,14
682988,85254,14
682988,284112,14
682988,606164,14
682988,87645,14
682988,706776,13
682988,243544,13
456650,767782,54
456650,931453,45
456650,160411,42
456650,831088,36
456650,970498,34
456650,605781,33
456650,829616,30
456650,338469,29
456650,20031,28
456650,350278,28
456650,791422,28
456650,736652,27
456650,404983,27
456650,505694,27
456650,754832,27
456650,195509,26
456650,243399,24
456650,606164,24
456650,871439,24
456650,483022,23
456650,997377,23
456650,911419,23
456650,185046,23
456650,861764,23
456650,348307,23
456650,456039,22
456650,285211,22
456650,838716,22
456650,203832,22
456650,909273,21
951947,952442,29
951947,680986,24
951947,64599,20
951947,634190,20
951947,994664,18
951947,483705,17
951947,775840,16
951947,258919,16
951947,506652,15
951947,683981,15
951947,897957,14
951947,637293,13
951947,406999,13
951947,202776,13
951947,330162,12
951947,860721,12
951947,860982,12
951947,918922,11
951947,676488,11
951947,482695,11
951947,765308,11
951947,755556,11
951947,132630,11
951947,605917,11
951947,387004,11
951947,233186,11
951947,26500,11
951947,480009,11
951947,535357,11
951947,607091,10
363822,736652,75
363822,20031,69
363822,302776,62
363822,994664,57
363822,505694,56
363822,406400,55
363822,547933,49
363822,384002,49
363822,39362,46
363822,160411,45
363822,683050,45
363822,350356,45
363822,822198,43
363822,153722,43
363822,456039,43
363822,95089,42
363822,546644,41
363822,637293,39
363822,897957,39
363822,387891,39
363822,581790,39
363822,26500,38
363822,231802,38
363822,606164,38
363822,776758,38
363822,138129,36
363822,920717,36
363822,59067,36
363822,555997,35
363822,735502,35
363823,736652,29
363823,302776,26
363823,20031,22
363823,994664,22
363823,26254,22
363823,939877,20
363823,229150,20
363823,404983,19
363823,843412,19
363823,350356,19
363823,547275,18
363823,789237,18
363823,791422,18
363823,605781,18
363823,871439,17
363823,776758,17
363823,838716,17
363823,605224,16
363823,36369,16
363823,68677,16
363823,118846,16
363823,505694,16
363823,547933,15
363823,406400,15
363823,737508,15
363823,284436,15
363823,604000,15
363823,338814,15
363823,454790,15
363823,754832,15
674544,680986,50
674544,994664,43
674544,952442,41
674544,911419,39
674544,860982,33
674544,482695,30
674544,197957,30
674544,64599,28
674544,111635,26
674544,505694,26
674544,909273,26
674544,483705,25
674544,567380,24
674544,132630,24
674544,258919,24
674544,100192,23
674544,102628,23
674544,387004,23
674544,25678,23
674544,860721,22
674544,918922,22
674544,607636,22
674544,387891,21
674544,284189,21
674544,680843,21
674544,230772,20
674544,801150,20
674544,20031,20
674544,637293,20
674544,232528,20
426444,994664,27
426444,605917,27
426444,537016,23
426444,766748,22
426444,262174,21
426444,897957,19
426444,918922,19
426444,185145,17
426444,406400,17
426444,197957,16
426444,26500,16
426444,680986,16
426444,387891,16
426444,196950,15
426444,593448,15
426444,952442,15
426444,231864,15
426444,457522,15
426444,505694,15
426444,33471,15
426444,202776,15
426444,634191,14
426444,735502,14
426444,435540,14
426444,776758,14
426444,765308,14
426444,535357,14
426444,302222,14
426444,909182,13
426444,911419,13
801150,20031,38
801150,505694,27
801150,822198,23
801150,606164,23
801150,333208,22
801150,735502,22
801150,555997,21
801150,829911,21
801150,911419,21
801150,736652,21
801150,674544,20
801150,482695,20
801150,735815,20
801150,535725,20
801150,843626,19
801150,994664,19
801150,404983,19
801150,605781,19
801150,168298,19
801150,681076,19
801150,149930,18
801150,406400,18
801150,832998,18
801150,607351,17
801150,68677,16
801150,605917,16
801150,754420,16
801150,644851,15
801150,887867,15
